,src_x,src_y
202,0.0,9.12121212121212
203,0.0,9.181218121812181
204,0.0,9.24122412241224
205,0.0,9.301230123012301
206,0.0,9.361236123612361
207,0.0,9.42124212421242
208,0.0,9.481248124812481
209,0.0,9.54125412541254
210,0.0,9.601260126012601
211,0.0,9.66126612661266
212,0.0,9.72127212721272
213,0.0,9.781278127812781
214,0.0,9.84128412841284
215,0.0,9.901290129012901
216,0.0,9.961296129612961
217,0.0,10.02130213021302
218,0.0,10.081308130813081
219,0.0,10.14131413141314
220,0.0,10.201320132013201
221,0.0,10.26132613261326
222,0.0,10.32133213321332
223,0.0,10.381338133813381
224,0.0,10.44134413441344
225,0.0,10.501350135013501
226,0.0,10.561356135613561
227,0.0,10.62136213621362
228,0.0,10.681368136813681
229,0.0,10.74137413741374
230,0.0,10.801380138013801
231,0.0,10.86138613861386
232,0.0,10.92139213921392
233,0.0,10.981398139813981
234,0.0,11.04140414041404
235,0.0,11.101410141014101
236,0.0,11.161416141614161
237,0.0,11.22142214221422
238,0.0,11.281428142814281
239,0.0,11.34143414341434
240,0.0,11.401440144014401
241,0.0,11.46144614461446
242,0.0,11.52145214521452
243,0.0,11.581458145814581
244,0.0,11.64146414641464
245,0.0,11.701470147014701
246,0.0,11.761476147614761
247,0.0,11.82148214821482
248,0.0,11.881488148814881
249,0.0,11.94149414941494
250,0.0,12.001500150015001
251,0.0,12.06150615061506
252,0.0,12.12151215121512
253,0.0,12.181518151815181
254,0.0,12.24152415241524
255,0.0,12.301530153015301
256,0.0,12.361536153615361
257,0.0,12.42154215421542
258,0.0,12.481548154815481
259,0.0,12.54155415541554
260,0.0,12.601560156015601
261,0.0,12.66156615661566
262,0.0,12.72157215721572
263,0.0,12.781578157815781
264,0.0,12.84158415841584
265,0.0,12.901590159015901
266,0.0,12.961596159615961
267,0.0,13.02160216021602
268,0.0,13.081608160816081
269,0.0,13.14161416141614
270,0.0,13.201620162016201
271,0.0,13.26162616261626
272,0.0,13.321632163216321
273,0.0,13.38163816381638
274,0.0,13.441644164416441
275,0.0,13.5016501650165
276,0.0,13.561656165616562
277,0.0,13.62166216621662
278,0.0,13.681668166816682
279,0.0,13.74167416741674
280,0.0,13.801680168016802
281,0.0,13.86168616861686
282,0.0,13.921692169216918
283,0.0,13.98169816981698
284,0.0,14.041704170417042
285,0.0,14.101710171017103
286,0.0,14.161716171617162
287,0.0,14.22172217221722
288,0.0,14.281728172817282
289,0.0,14.34173417341734
290,0.0,14.401740174017402
291,0.0,14.46174617461746
292,0.0,14.521752175217522
293,0.0,14.58175817581758
294,0.0,14.641764176417642
295,0.0,14.7017701770177
296,0.0,14.761776177617762
297,0.0,14.82178217821782
298,0.0,14.881788178817882
299,0.0,14.94179417941794
300,0.0,15.001800180018002
301,0.0,15.06180618061806
302,0.0,15.121812181218118
303,0.0,15.18181818181818
304,0.0,15.241824182418242
305,0.0,15.301830183018303
306,0.0,15.361836183618362
307,0.0,15.42184218421842
308,0.0,15.481848184818482
309,0.0,15.54185418541854
310,0.0,15.601860186018602
311,0.0,15.66186618661866
312,0.0,15.721872187218722
313,0.0,15.78187818781878
314,0.0,15.841884188418842
315,0.0,15.9018901890189
316,0.0,15.961896189618962
317,0.0,16.02190219021902
318,0.0,16.08190819081908
319,0.0,16.14191419141914
320,0.0,16.2019201920192
321,0.0,16.26192619261926
322,0.0,16.321932193219318
323,0.0,16.38193819381938
324,0.0,16.44194419441944
325,0.0,16.5019501950195
326,0.0,16.561956195619562
327,0.0,16.62196219621962
328,0.0,16.681968196819682
329,0.0,16.74197419741974
330,0.0,16.8019801980198
331,0.0,16.86198619861986
332,0.0,16.921992199219922
333,0.0,16.98199819981998
334,0.0,17.042004200420042
335,0.0,17.1020102010201
336,0.0,17.162016201620162
337,0.0,17.22202220222022
338,0.0,17.28202820282028
339,0.0,17.342034203420344
340,0.0,17.402040204020402
341,0.0,17.46204620462046
342,0.0,17.52205220522052
343,0.0,17.58205820582058
344,0.0,17.642064206420642
345,0.0,17.702070207020704
346,0.0,17.762076207620762
347,0.0,17.82208220822082
348,0.0,17.88208820882088
349,0.0,17.942094209420944
350,0.0,18.002100210021002
351,0.0,18.06210621062106
352,0.0,18.122112211221122
353,0.0,18.18211821182118
354,0.0,18.242124212421242
355,0.0,18.3021302130213
356,0.0,18.362136213621362
357,0.0,18.42214221422142
358,0.0,18.48214821482148
359,0.0,18.542154215421544
360,0.0,18.602160216021602
361,0.0,18.66216621662166
362,0.0,18.72217221722172
363,0.0,18.78217821782178
364,0.0,18.842184218421842
365,0.0,18.902190219021904
366,0.0,18.962196219621962
367,0.0,19.02220222022202
368,0.0,19.08220822082208
369,0.0,19.142214221422144
370,0.0,19.202220222022202
371,0.0,19.26222622262226
372,0.0,19.322232223222322
373,0.0,19.38223822382238
374,0.0,19.442244224422442
375,0.0,19.5022502250225
376,0.0,19.562256225622562
377,0.0,19.62226222622262
378,0.0,19.68226822682268
379,0.0,19.742274227422744
380,0.0,19.802280228022802
381,0.0,19.86228622862286
382,0.0,19.92229222922292
383,0.0,19.98229822982298
384,0.0,20.04230423042304
385,0.0,20.102310231023104
386,0.0,20.162316231623162
387,0.0,20.22232223222322
388,0.0,20.28232823282328
389,0.0,20.342334233423337
390,0.0,20.402340234023402
391,0.0,20.46234623462346
392,0.0,20.522352235223522
393,0.0,20.58235823582358
394,0.0,20.64236423642364
395,0.0,20.7023702370237
396,0.0,20.762376237623762
397,0.0,20.82238223822382
398,0.0,20.88238823882388
399,0.0,20.94239423942394
400,0.0,21.002400240024002
401,0.0,21.06240624062406
402,0.0,21.12241224122412
403,0.0,21.18241824182418
404,0.0,21.24242424242424
405,0.0,21.302430243024304
406,0.0,21.362436243624362
407,0.0,21.42244224422442
408,0.0,21.48244824482448
409,0.0,21.542454245424537
410,0.0,21.602460246024602
411,0.0,21.66246624662466
412,0.0,21.722472247224722
413,0.0,21.78247824782478
414,0.0,21.84248424842484
415,0.0,21.9024902490249
416,0.0,21.962496249624962
417,0.0,22.02250225022502
418,0.0,22.08250825082508
419,0.0,22.14251425142514
420,0.0,22.202520252025202
421,0.0,22.26252625262526
422,0.0,22.32253225322532
423,0.0,22.38253825382538
424,0.0,22.44254425442544
425,0.0,22.502550255025504
426,0.0,22.562556255625562
427,0.0,22.62256225622562
428,0.0,22.68256825682568
429,0.0,22.742574257425737
430,0.0,22.802580258025802
431,0.0,22.86258625862586
432,0.0,22.922592259225922
433,0.0,22.98259825982598
434,0.0,23.04260426042604
435,0.0,23.1026102610261
436,0.0,23.162616261626162
437,0.0,23.22262226222622
438,0.0,23.28262826282628
439,0.0,23.34263426342634
440,0.0,23.402640264026402
441,0.0,23.46264626462646
442,0.0,23.52265226522652
443,0.0,23.58265826582658
444,0.0,23.64266426642664
445,0.0,23.702670267026704
446,0.0,23.762676267626762
447,0.0,23.82268226822682
448,0.0,23.88268826882688
449,0.0,23.942694269426937
450,0.0,24.002700270027002
451,0.0,24.06270627062706
452,0.0,24.122712271227122
453,0.0,24.18271827182718
454,0.0,24.24272427242724
455,0.0,24.3027302730273
456,0.0,24.362736273627362
457,0.0,24.42274227422742
458,0.0,24.48274827482748
459,0.0,24.54275427542754
460,0.0,24.602760276027603
461,0.0,24.66276627662766
462,0.0,24.72277227722772
463,0.0,24.78277827782778
464,0.0,24.84278427842784
465,0.0,24.902790279027904
466,0.0,24.962796279627963
467,0.0,25.02280228022802
468,0.0,25.08280828082808
469,0.0,25.142814281428137
470,0.0,25.202820282028203
471,0.0,25.26282628262826
472,0.0,25.322832283228323
473,0.0,25.38283828382838
474,0.0,25.44284428442844
475,0.0,25.5028502850285
476,0.0,25.562856285628563
477,0.0,25.62286228622862
478,0.0,25.68286828682868
479,0.0,25.74287428742874
480,0.0,25.802880288028803
481,0.0,25.86288628862886
482,0.0,25.92289228922892
483,0.0,25.98289828982898
484,0.0,26.04290429042904
485,0.0,26.102910291029104
486,0.0,26.162916291629163
487,0.0,26.22292229222922
488,0.0,26.28292829282928
489,0.0,26.342934293429337
490,0.0,26.402940294029403
491,0.0,26.46294629462946
492,0.0,26.522952295229523
493,0.0,26.58295829582958
494,0.0,26.64296429642964
495,0.0,26.7029702970297
496,0.0,26.762976297629763
497,0.0,26.82298229822982
498,0.0,26.88298829882988
499,0.0,26.94299429942994
500,0.0,27.003000300030003
501,0.0,27.06300630063006
502,0.0,27.12301230123012
503,0.0,27.18301830183018
504,0.0,27.24302430243024
505,0.0,27.303030303030305
506,0.0,27.363036303630363
507,0.0,27.42304230423042
508,0.0,27.48304830483048
509,0.0,27.543054305430537
510,0.0,27.603060306030603
511,0.0,27.66306630663066
512,0.0,27.723072307230723
513,0.0,27.78307830783078
514,0.0,27.84308430843084
515,0.0,27.9030903090309
516,0.0,27.963096309630963
517,0.0,28.02310231023102
518,0.0,28.08310831083108
519,0.0,28.14311431143114
520,0.0,28.203120312031203
521,0.0,28.26312631263126
522,0.0,28.32313231323132
523,0.0,28.38313831383138
524,0.0,28.44314431443144
525,0.0,28.503150315031505
526,0.0,28.563156315631563
527,0.0,28.62316231623162
528,0.0,28.68316831683168
529,0.0,28.743174317431738
530,0.0,28.803180318031803
531,0.0,28.86318631863186
532,0.0,28.923192319231923
533,0.0,28.98319831983198
534,0.0,29.04320432043204
535,0.0,29.1032103210321
536,0.0,29.163216321632163
537,0.0,29.223222322232218
538,0.0,29.28322832283228
539,0.0,29.34323432343234
540,0.0,29.403240324032403
541,0.0,29.463246324632465
542,0.0,29.52325232523252
543,0.0,29.58325832583258
544,0.0,29.643264326432643
545,0.0,29.703270327032705
546,0.0,29.76327632763276
547,0.0,29.82328232823282
548,0.0,29.883288328832883
549,0.0,29.943294329432938
550,0.0,30.003300330033
551,0.0,30.06330633063306
552,0.0,30.123312331233123
553,0.0,30.183318331833178
554,0.0,30.24332433243324
555,0.0,30.3033303330333
556,0.0,30.363336333633363
557,0.0,30.423342334233425
558,0.0,30.48334833483348
559,0.0,30.54335433543354
560,0.0,30.603360336033603
561,0.0,30.663366336633665
562,0.0,30.72337233723372
563,0.0,30.78337833783378
564,0.0,30.843384338433836
565,0.0,30.903390339033905
566,0.0,30.96339633963396
567,0.0,31.02340234023402
568,0.0,31.083408340834083
569,0.0,31.143414341434138
570,0.0,31.203420342034207
571,0.0,31.26342634263426
572,0.0,31.323432343234323
573,0.0,31.383438343834378
574,0.0,31.44344434443444
575,0.0,31.5034503450345
576,0.0,31.563456345634563
577,0.0,31.623462346234618
578,0.0,31.68346834683468
579,0.0,31.74347434743474
580,0.0,31.803480348034803
581,0.0,31.863486348634865
582,0.0,31.92349234923492
583,0.0,31.98349834983498
584,0.0,32.04350435043504
585,0.0,32.103510351035105
586,0.0,32.16351635163516
587,0.0,32.22352235223522
588,0.0,32.28352835283528
589,0.0,32.34353435343534
590,0.0,32.4035403540354
591,0.0,32.46354635463546
592,0.0,32.52355235523552
593,0.0,32.58355835583558
594,0.0,32.64356435643564
595,0.0,32.7035703570357
596,0.0,32.76357635763576
597,0.0,32.823582358235825
598,0.0,32.88358835883588
599,0.0,32.94359435943594
600,0.0,33.003600360036
601,0.0,33.063606360636065
602,0.0,33.12361236123612
603,0.0,33.18361836183618
604,0.0,33.243624362436236
605,0.0,33.303630363036305
606,0.0,33.36363636363636
607,0.0,33.42364236423642
608,0.0,33.48364836483648
609,0.0,33.54365436543654
610,0.0,33.60366036603661
611,0.0,33.66366636663666
612,0.0,33.72367236723672
613,0.0,33.78367836783678
614,0.0,33.84368436843684
615,0.0,33.9036903690369
616,0.0,33.96369636963696
617,0.0,34.02370237023702
618,0.0,34.08370837083708
619,0.0,34.14371437143714
620,0.0,34.2037203720372
621,0.0,34.263726372637265
622,0.0,34.32373237323732
623,0.0,34.38373837383738
624,0.0,34.44374437443744
625,0.0,34.503750375037505
626,0.0,34.56375637563756
627,0.0,34.62376237623762
628,0.0,34.68376837683768
629,0.0,34.74377437743774
630,0.0,34.8037803780378
631,0.0,34.86378637863786
632,0.0,34.92379237923792
633,0.0,34.98379837983798
634,0.0,35.04380438043804
635,0.0,35.1038103810381
636,0.0,35.16381638163816
637,0.0,35.223822382238225
638,0.0,35.28382838283828
639,0.0,35.34383438343834
640,0.0,35.4038403840384
641,0.0,35.463846384638465
642,0.0,35.52385238523852
643,0.0,35.58385838583858
644,0.0,35.643864386438636
645,0.0,35.7038703870387
646,0.0,35.76387638763876
647,0.0,35.82388238823882
648,0.0,35.88388838883888
649,0.0,35.94389438943894
650,0.0,36.003900390039
651,0.0,36.06390639063906
652,0.0,36.123912391239124
653,0.0,36.18391839183918
654,0.0,36.24392439243924
655,0.0,36.3039303930393
656,0.0,36.363936393639364
657,0.0,36.42394239423942
658,0.0,36.48394839483948
659,0.0,36.54395439543954
660,0.0,36.6039603960396
661,0.0,36.663966396639665
662,0.0,36.72397239723972
663,0.0,36.78397839783978
664,0.0,36.843984398439844
665,0.0,36.9039903990399
666,0.0,36.96399639963996
667,0.0,37.02400240024002
668,0.0,37.084008400840084
669,0.0,37.14401440144014
670,0.0,37.2040204020402
671,0.0,37.264026402640255
672,0.0,37.324032403240324
673,0.0,37.384038403840385
674,0.0,37.44404440444044
675,0.0,37.5040504050405
676,0.0,37.56405640564056
677,0.0,37.624062406240625
678,0.0,37.68406840684069
679,0.0,37.74407440744074
680,0.0,37.804080408040804
681,0.0,37.86408640864086
682,0.0,37.92409240924092
683,0.0,37.98409840984098
684,0.0,38.04410441044104
685,0.0,38.104110411041106
686,0.0,38.16411641164116
687,0.0,38.22412241224122
688,0.0,38.284128412841284
689,0.0,38.34413441344134
690,0.0,38.40414041404141
691,0.0,38.46414641464146
692,0.0,38.524152415241524
693,0.0,38.584158415841586
694,0.0,38.64416441644164
695,0.0,38.7041704170417
696,0.0,38.76417641764176
697,0.0,38.82418241824182
698,0.0,38.88418841884189
699,0.0,38.94419441944194
700,0.0,39.004200420042004
701,0.0,39.06420642064206
702,0.0,39.12421242124212
703,0.0,39.18421842184219
704,0.0,39.244224422442244
705,0.0,39.304230423042306
706,0.0,39.36423642364236
707,0.0,39.42424242424242
708,0.0,39.484248424842484
709,0.0,39.54425442544254
710,0.0,39.6042604260426
711,0.0,39.664266426642655
712,0.0,39.724272427242724
713,0.0,39.784278427842786
714,0.0,39.84428442844284
715,0.0,39.9042904290429
716,0.0,39.96429642964296
717,0.0,40.024302430243026
718,0.0,40.08430843084309
719,0.0,40.14431443144314
720,0.0,40.204320432043204
721,0.0,40.26432643264326
722,0.0,40.32433243324332
723,0.0,40.38433843384338
724,0.0,40.44434443444344
725,0.0,40.504350435043506
726,0.0,40.56435643564356
727,0.0,40.62436243624362
728,0.0,40.684368436843684
729,0.0,40.74437443744374
730,0.0,40.80438043804381
731,0.0,40.86438643864386
732,0.0,40.924392439243924
733,0.0,40.984398439843986
734,0.0,41.04440444044404
735,0.0,41.1044104410441
736,0.0,41.16441644164416
737,0.0,41.22442244224422
738,0.0,41.28442844284429
739,0.0,41.34443444344434
740,0.0,41.404440444044404
741,0.0,41.46444644464446
742,0.0,41.52445244524452
743,0.0,41.58445844584459
744,0.0,41.644464446444644
745,0.0,41.704470447044706
746,0.0,41.76447644764476
747,0.0,41.82448244824482
748,0.0,41.884488448844884
749,0.0,41.94449444944494
750,0.0,42.004500450045
751,0.0,42.064506450645055
752,0.0,42.124512451245124
753,0.0,42.184518451845186
754,0.0,42.24452445244524
755,0.0,42.3045304530453
756,0.0,42.36453645364536
757,0.0,42.424542454245426
758,0.0,42.48454845484549
759,0.0,42.54455445544554
760,0.0,42.604560456045604
761,0.0,42.66456645664566
762,0.0,42.72457245724572
763,0.0,42.78457845784578
764,0.0,42.84458445844584
765,0.0,42.904590459045906
766,0.0,42.96459645964596
767,0.0,43.02460246024602
768,0.0,43.08460846084608
769,0.0,43.14461446144614
770,0.0,43.20462046204621
771,0.0,43.26462646264626
772,0.0,43.324632463246324
773,0.0,43.38463846384638
774,0.0,43.44464446444644
775,0.0,43.5046504650465
776,0.0,43.56465646564656
777,0.0,43.62466246624662
778,0.0,43.684668466846674
779,0.0,43.74467446744674
780,0.0,43.804680468046804
781,0.0,43.86468646864686
782,0.0,43.92469246924692
783,0.0,43.984698469846975
784,0.0,44.044704470447044
785,0.0,44.104710471047106
786,0.0,44.16471647164716
787,0.0,44.22472247224722
788,0.0,44.28472847284728
789,0.0,44.34473447344734
790,0.0,44.4047404740474
791,0.0,44.464746474647455
792,0.0,44.524752475247524
793,0.0,44.58475847584758
794,0.0,44.64476447644764
795,0.0,44.7047704770477
796,0.0,44.76477647764776
797,0.0,44.824782478247826
798,0.0,44.88478847884788
799,0.0,44.94479447944794
800,0.0,45.004800480048004
801,0.0,45.06480648064806
802,0.0,45.12481248124812
803,0.0,45.184818481848176
804,0.0,45.24482448244824
805,0.0,45.304830483048306
806,0.0,45.36483648364836
807,0.0,45.42484248424842
808,0.0,45.48484848484848
809,0.0,45.54485448544854
810,0.0,45.60486048604861
811,0.0,45.66486648664866
812,0.0,45.724872487248724
813,0.0,45.78487848784878
814,0.0,45.84488448844884
815,0.0,45.9048904890489
816,0.0,45.96489648964896
817,0.0,46.02490249024902
818,0.0,46.084908490849074
819,0.0,46.14491449144914
820,0.0,46.204920492049204
821,0.0,46.26492649264926
822,0.0,46.32493249324932
823,0.0,46.384938493849376
824,0.0,46.444944494449445
825,0.0,46.504950495049506
826,0.0,46.56495649564956
827,0.0,46.62496249624962
828,0.0,46.68496849684968
829,0.0,46.74497449744974
830,0.0,46.8049804980498
831,0.0,46.864986498649856
832,0.0,46.924992499249925
833,0.0,46.98499849984998
834,0.0,47.04500450045004
835,0.0,47.1050105010501
836,0.0,47.16501650165016
837,0.0,47.225022502250226
838,0.0,47.28502850285028
839,0.0,47.34503450345034
840,0.0,47.405040504050405
841,0.0,47.46504650465046
842,0.0,47.52505250525052
843,0.0,47.585058505850576
844,0.0,47.64506450645064
845,0.0,47.705070507050706
846,0.0,47.76507650765076
847,0.0,47.82508250825082
848,0.0,47.88508850885088
849,0.0,47.94509450945094
850,0.0,48.00510051005101
851,0.0,48.06510651065106
852,0.0,48.125112511251125
853,0.0,48.18511851185118
854,0.0,48.24512451245124
855,0.0,48.3051305130513
856,0.0,48.36513651365136
857,0.0,48.42514251425142
858,0.0,48.485148514851474
859,0.0,48.54515451545154
860,0.0,48.605160516051605
861,0.0,48.66516651665166
862,0.0,48.72517251725172
863,0.0,48.785178517851776
864,0.0,48.845184518451845
865,0.0,48.90519051905191
866,0.0,48.96519651965196
867,0.0,49.02520252025202
868,0.0,49.08520852085208
869,0.0,49.14521452145214
870,0.0,49.2052205220522
871,0.0,49.265226522652256
872,0.0,49.325232523252325
873,0.0,49.38523852385238
874,0.0,49.44524452445244
875,0.0,49.5052505250525
876,0.0,49.56525652565256
877,0.0,49.62526252625263
878,0.0,49.68526852685268
879,0.0,49.74527452745274
880,0.0,49.805280528052805
881,0.0,49.86528652865286
882,0.0,49.92529252925292
883,0.0,49.985298529852976
884,0.0,50.04530453045304
885,0.0,50.10531053105311
886,0.0,50.16531653165316
887,0.0,50.22532253225322
888,0.0,50.28532853285328
889,0.0,50.34533453345334
890,0.0,50.40534053405341
891,0.0,50.46534653465346
892,0.0,50.525352535253525
893,0.0,50.58535853585358
894,0.0,50.64536453645364
895,0.0,50.7053705370537
896,0.0,50.76537653765376
897,0.0,50.82538253825382
898,0.0,50.885388538853874
899,0.0,50.94539453945394
900,0.0,51.005400540054005
901,0.0,51.06540654065406
902,0.0,51.12541254125412
903,0.0,51.185418541854176
904,0.0,51.245424542454245
905,0.0,51.30543054305431
906,0.0,51.36543654365436
907,0.0,51.42544254425442
908,0.0,51.48544854485448
909,0.0,51.54545454545454
910,0.0,51.6054605460546
911,0.0,51.665466546654656
912,0.0,51.725472547254725
913,0.0,51.78547854785478
914,0.0,51.84548454845484
915,0.0,51.9054905490549
916,0.0,51.96549654965496
917,0.0,52.02550255025503
918,0.0,52.08550855085508
919,0.0,52.14551455145514
920,0.0,52.205520552055205
921,0.0,52.26552655265526
922,0.0,52.32553255325532
923,0.0,52.385538553855376
924,0.0,52.44554455445544
925,0.0,52.50555055505551
926,0.0,52.56555655565556
927,0.0,52.62556255625562
928,0.0,52.68556855685568
929,0.0,52.74557455745574
930,0.0,52.80558055805581
931,0.0,52.86558655865586
932,0.0,52.925592559255925
933,0.0,52.98559855985598
934,0.0,53.04560456045604
935,0.0,53.1056105610561
936,0.0,53.16561656165616
937,0.0,53.22562256225622
938,0.0,53.285628562856274
939,0.0,53.34563456345634
940,0.0,53.405640564056405
941,0.0,53.46564656465646
942,0.0,53.52565256525652
943,0.0,53.585658565856576
944,0.0,53.645664566456645
945,0.0,53.70567056705671
946,0.0,53.76567656765676
947,0.0,53.82568256825682
948,0.0,53.88568856885688
949,0.0,53.94569456945694
950,0.0,54.005700570057
951,0.0,54.065706570657056
952,0.0,54.125712571257125
953,0.0,54.18571857185718
954,0.0,54.24572457245724
955,0.0,54.3057305730573
956,0.0,54.36573657365736
957,0.0,54.42574257425743
958,0.0,54.48574857485748
959,0.0,54.54575457545754
960,0.0,54.605760576057605
961,0.0,54.66576657665766
962,0.0,54.72577257725772
963,0.0,54.785778577857776
964,0.0,54.84578457845784
965,0.0,54.90579057905791
966,0.0,54.96579657965796
967,0.0,55.02580258025802
968,0.0,55.08580858085808
969,0.0,55.14581458145814
970,0.0,55.20582058205821
971,0.0,55.26582658265826
972,0.0,55.325832583258325
973,0.0,55.38583858385838
974,0.0,55.44584458445844
975,0.0,55.505850585058504
976,0.0,55.56585658565856
977,0.0,55.62586258625862
978,0.0,55.685868586858675
979,0.0,55.745874587458744
980,0.0,55.805880588058805
981,0.0,55.86588658865886
982,0.0,55.92589258925892
983,0.0,55.98589858985898
984,0.0,56.045904590459045
985,0.0,56.10591059105911
986,0.0,56.16591659165916
987,0.0,56.225922592259224
988,0.0,56.28592859285928
