,rov_x,rov_y
251,0.8152618225063443,63.124723857327254
252,0.7028900502651712,63.46645982304535
253,0.5869573407315011,63.807235628467716
254,0.46803029906446536,64.1472073344664
255,0.3467430668499912,64.4865712841512
256,0.2238025464896623,64.82556454821004
257,0.0999793850356644,65.16445864747685
258,-0.02389307270395638,65.5035542972162
259,-0.14693162125514286,65.84317013562523
260,-0.2592768876673138,66.18668347655597
261,-0.3607495995533663,66.53377131693085
262,-0.45215967146493174,66.88384707546301
263,-0.5343687982688592,67.23639639821675
264,-0.6081886937886058,67.59099321660331
265,-0.6743712163386161,67.94728730088502
266,-0.7336093246045581,68.30499135461062
267,-0.7865397643264522,68.66387001738674
268,-0.8335703629070956,69.02375373226049
269,-0.8744977414613755,69.3845642480305
270,-0.9091476533554032,69.74621085165893
271,-0.9373854973268153,70.1085913385831
272,-0.9591140239156289,70.47159478021759
273,-0.9742710595877815,70.83510415555062
274,-0.9828275406819651,71.19899880844767
275,-0.9847858701801615,71.56315673938755
276,-0.9801789615167987,71.92745675269835
277,-0.9690694534525627,72.29178050293834
278,-0.951548479060331,72.65601441570215
279,-0.9277352701067951,73.02005150787777
280,-0.8977770827444758,73.38379314046895
281,-0.861849436327333,73.74715072136391
282,-0.820156668201721,74.11004737145582
283,-0.7729328047072631,74.47241956170859
284,-0.7204427402496981,74.8342187201291
285,-0.6629836995454748,75.19541279491526
286,-0.6008869292752863,75.55598774176352
287,-0.534519520034773,75.91594887781854
288,-0.4642861934616875,76.27532201085981
289,-0.3906308009169345,76.63415421043854
290,-0.31403717358733,76.99251404160833
291,-0.2350288559928762,77.35049104132415
292,-0.15416718009125474,77.70819420006889
293,-0.07204714712970417,78.06574924099358
294,0.010709274531506122,78.4232945870332
295,0.09346267155927182,78.78097604695094
296,0.16942679009374578,79.14029391141186
297,0.23846841068907093,79.50113700440482
298,0.3011202386259908,79.86327335560983
299,0.35794180209481175,80.22649740936572
300,0.4094535637267763,80.59063787478802
301,0.4561327109730292,80.95555302704278
302,0.49841554740922905,81.32112571486095
303,0.5367005107168475,81.68725911306277
304,0.5710874471875897,82.05389801937694
305,0.6013688203594999,82.42101613994616
306,0.6273626219601915,82.78857854077444
307,0.6489198352411266,83.15654213633674
308,0.6659247540697598,83.52485707589895
309,0.6782913787010861,83.89346838421024
310,0.6859624846583704,84.26231739189227
311,0.6889087957949875,84.63134315132478
312,0.687128242047006,85.00048382520005
313,0.6806453223905631,85.36967803646759
314,0.6695113405397914,85.73886619463732
315,0.6538066866998313,86.10799189847864
316,0.6336373645504247,86.47700312028553
317,0.6091348385960974,86.84585333939538
318,0.5804560419146226,87.21450260602849
319,0.5477834501248235,87.5829185217111
320,0.5113251757511793,87.9510771181447
321,0.47131747034559873,88.31896387606807
322,0.42802570127427503,88.68657453068059
323,0.38174168002746045,89.05391527088565
324,0.33278326148521953,89.42100292263136
325,0.2814935317082843,89.78786483943706
326,0.22823932952460135,90.15453843272034
327,0.17340882935139074,90.52107027485842
328,0.11740775111507923,90.88751469586852
329,0.060657507281009666,91.25393239617463
330,0.0036005323085710195,91.620389959913
331,-0.05331463726347637,91.98695601965599
332,-0.10626571709830998,92.35420092150324
333,-0.154208960765216,92.72221717757128
334,-0.19745132858867653,93.09089830333062
335,-0.2364081268875621,93.46013870963216
336,-0.2714726780713389,93.82984982613249
337,-0.303005050597426,94.19995867564758
338,-0.33133339735486506,94.57040526892969
339,-0.35675648176930724,94.94114031629067
340,-0.3792672512029356,95.31214035511516
341,-0.39871267048558395,95.6833894927665
342,-0.4149590743108682,96.0548672440306
343,-0.42789941951180355,96.42654879464578
344,-0.4374571001945488,96.79840574528
345,-0.4435781054375199,97.1704072860401
346,-0.4462308246614795,97.54252099748305
347,-0.4454058599845688,97.9147136655761
348,-0.4411178321211209,98.28695212125847
349,-0.4334111991601876,98.65920424434111
350,-0.42235178721532013,99.03143978812105
351,-0.40802622805688266,99.40363109163178
352,-0.3905414527644503,99.77575372887529
353,-0.3700273033131809,100.1477872577201
354,-0.34664165604658137,100.5197161669874
355,-0.3205617430331428,100.89152995745685
356,-0.2919829913437452,101.26322338262459
357,-0.26111764581002395,101.63479653990672
358,-0.22819687303122954,102.00625513260118
359,-0.19347936165092472,102.37761129047473
360,-0.157237901105868,102.74888229435261
361,-0.11975603507078869,103.1200898911986
362,-0.08132331692075313,103.49125931253954
363,-0.04222709010768206,103.86241779856559
364,-0.002790239966051593,104.2335979189542
365,0.03665817038883655,104.60483379107299
366,0.07363100605758019,104.97638063976999
367,0.10722887109666393,105.3483034016877
368,0.13763983431627227,105.72055512698144
369,0.1651430120306225,106.09308711380238
370,0.19000405605074266,106.46585820775866
371,0.21246596684660965,106.83883435158721
372,0.23274995848686386,107.21198742355644
373,0.251057252302001,107.58529420205645
374,0.2673575348099068,107.9587448746193
375,0.28153606054002683,108.33233237266582
376,0.29348799371946577,108.70604737127834
377,0.30312173161667216,109.07987834804462
378,0.3103668899072034,109.45381168400645
379,0.31517973038312386,109.82783208782277
380,0.3175306073891623,110.2019233441383
381,0.3174040134740698,110.57606867330931
382,0.314799420884931,110.95025110610749
383,0.3097480270713413,111.32445410399414
384,0.3022951031290848,111.69866203013086
385,0.292499223802447,112.07286047479617
386,0.28043160732975764,112.44703654177734
387,0.26619156303059155,112.82117970627148
388,0.24989474009109122,113.19528188910492
389,0.23166777204265276,113.56933745767046
390,0.2116465449228467,113.94334323926365
391,0.18998835167520817,114.31729926226087
392,0.16687040977559503,114.6912088592337
393,0.1424763165486068,115.06507786194454
394,0.11699208061186642,115.43891415440929
395,0.09061067389719919,115.81272774724624
396,0.06355663853351676,116.18653233420851
397,0.03605321953997416,116.56034273226821
398,0.008309714718729513,116.93417353346221
399,-0.019512671352063183,117.30803616014613
400,-0.047118262710142245,117.68195209125211
401,-0.07231099777955409,118.05607510614708
402,-0.09507653944125868,118.4303899718946
403,-0.1156140386545354,118.80486955812052
404,-0.1341273163698997,119.17949009792954
405,-0.15080412452281614,119.55423187466266
406,-0.16581540024852406,119.9290786290723
407,-0.17931653471884354,120.30401695860262
408,-0.1913154752826493,120.67904009910275
409,-0.20173337189894117,121.05414381200482
410,-0.2104922563961857,121.42932284878839
411,-0.2175190766306268,121.80457084264677
412,-0.22276165400260356,122.17988013251338
413,-0.2261911567960493,122.55524210899961
414,-0.22778513621780092,122.9306477260828
415,-0.22752777661623264,123.30608762072032
416,-0.2254255649885773,123.68155232844008
417,-0.22150592166984004,124.05703270574286
418,-0.2158028433057827,124.43252011269578
419,-0.20835608806530226,124.80800651284827
420,-0.19923013273086485,125.18348502939979
421,-0.18850651945139496,125.55895014216212
422,-0.17627112853386076,125.93439751685061
423,-0.16261207614678216,126.30982394147159
424,-0.1476460564139886,126.68522835041423
425,-0.13150150277695596,127.06061140581323
426,-0.114305830884817,127.43597493695998
427,-0.09618061258288887,127.81132156561443
428,-0.07728479871312469,128.1866567046534
429,-0.05778183060441363,128.5619869836447
430,-0.03782179723151807,128.93731911950093
431,-0.01752400507923225,129.3126587176448
432,0.002919374113716875,129.6880156845161
433,0.023316642099752254,130.0634001266662
434,0.04196632130969227,130.43890010976583
435,0.0588470040295072,130.81450813579409
436,0.07410241679693448,131.1902097453541
437,0.08788067623658734,131.56599219723213
438,0.10031828289335568,131.94184489278425
439,0.11153949610926313,132.31775906872525
440,0.1216572589855856,132.69372748017688
441,0.13077129969590176,133.0697442035496
442,0.13880154432831013,133.44580800171752
443,0.145681298027344,133.821916704518
444,0.1513719331003388,134.19806711019356
445,0.15583011671847827,134.57425571067543
446,0.15900938885632915,134.9504786026458
447,0.16089182224589307,135.32673127148288
448,0.16147366650602474,135.70300899964937
449,0.16074911106483164,136.07930703069252
450,0.15871039205464246,136.4556205407918
451,0.1553903660297727,136.831944988861
452,0.15082294245200045,137.2082761854793
453,0.14503908779541114,137.58461023627285
454,0.13807825177582247,137.96094370706115
455,0.13001206958628975,138.33727422780586
456,0.12090833916976415,138.71359996957938
457,0.11082762517444138,139.0899194731866
458,0.09985456994039467,139.46623245662383
459,0.0880916475766411,139.84253980049235
460,0.07563047719287506,140.21884267403922
461,0.0625444402762647,140.59514212538002
462,0.048961777928195636,140.97144155496775
463,0.03500593197831271,141.34774469556805
464,0.020768978111862506,141.72405446421826
465,0.006319384592825971,142.10037308089608
466,-0.008175365314667109,142.47670671060345
467,-0.022594821142737007,142.85305978125044
468,-0.03576235855957042,143.22947508031532
469,-0.04766722946510249,143.60594857899332
470,-0.05841289077689308,143.98247290257382
471,-0.06810546704571695,144.3590415684103
472,-0.07684268334730422,144.73564918363002
473,-0.08471346825529935,145.11229128685085
474,-0.09179862779393555,145.48896418667462
475,-0.0981041466240274,145.8656659602248
476,-0.10356786666987779,146.24239571882953
477,-0.1081709604040505,146.61915163260346
478,-0.11187951913853819,146.99593189388497
479,-0.11464688290962707,147.37273454981968
480,-0.11646014725940011,147.74955713941873
481,-0.11731873925650271,148.12639707821432
482,-0.11721107599080437,148.50325177677382
483,-0.11612009088223207,148.88011854303414
484,-0.11407780262424819,149.25699482276198
485,-0.11110667492127604,149.6338782311167
486,-0.10721755025865323,150.01076643166013
487,-0.1024433287635261,150.38765744922878
488,-0.09683903925575905,150.76454987206728
489,-0.09044689318954088,151.14144243671132
490,-0.08329265385569828,151.5183338343846
491,-0.07545979008286552,151.89522411810154
492,-0.06702139758169355,152.27211356144016
493,-0.05802810865944233,152.64900225671641
494,-0.048542549813121366,153.02589082369545
495,-0.038670282404938555,153.4027812563498
496,-0.0284875123241942,153.7796750832884
497,-0.018019798477387886,154.15657261987653
498,-0.007385690845718544,154.5334768762683
499,0.0032948052431871506,154.9103910623519
500,0.014024953220343434,155.2873149446931
501,0.023838921383561987,155.66427476673366
502,0.03271859678535623,156.04126859423926
503,0.04073945115318446,156.4182923810999
504,0.04797989374151053,156.7953425430371
505,0.0545122178326771,157.17241609089777
506,0.060402216613125524,157.54951054644528
507,0.06570967362642632,157.92662385416813
508,0.07042770127387761,158.3037550773486
509,0.07455734193132625,158.68090316182202
510,0.07806882620065246,159.0580673480091
511,0.08090708747289305,159.43524692269517
512,0.08306436522102187,159.81244061171896
513,0.08454052362812106,160.18964707066093
514,0.08531312782205312,160.5668650022083
515,0.08535724466750078,160.9440929852979
516,0.08470086274319083,161.32132955167052
517,0.08335244213203945,161.69857332111076
518,0.08129925419128578,162.07582284662595
519,0.07857158502370143,162.45307692471007
520,0.07520757557278736,162.83033458574474
521,0.07122272270361284,163.2075948159037
522,0.06662917678517158,163.58485663840582
523,0.06149474020345254,163.96211989804058
524,0.05586322475853481,164.33938437509659
525,0.04974626111151727,164.71664950383555
526,0.04321237926198164,165.0939157543428
527,0.036336222371754996,165.47118393654205
528,0.029149645181857593,165.84845425202016
529,0.021673480636749856,166.22572676388856
530,0.014022208927991676,166.60300349518312
531,0.006255629711229543,166.98028550772497
532,-0.0016698305714579528,167.35757176188608
533,-0.00966073691032496,167.73486409079644
534,-0.01697018202145039,168.11217760259515
535,-0.023582000329499718,168.48951126074084
536,-0.029552355808611135,168.86686280281074
537,-0.03493985374246592,169.24423021931008
538,-0.039798547546979916,169.62161183220368
539,-0.044177628887111374,169.999006248327
540,-0.04812179291358871,170.37641231022224
541,-0.05166305893844812,170.7538291351956
542,-0.0547466287211806,171.13125666343367
543,-0.05733622663773103,171.50869451011806
544,-0.05944817113554997,171.88614185838009
545,-0.0610610578474591,172.26359811738715
546,-0.06212039967149191,172.64106270668157
547,-0.06265605095118358,173.01853469679878
548,-0.06267667818270334,173.39601328524927
549,-0.06215774029682613,173.77349766177036
550,-0.061102157501881194,174.15098698958485
551,-0.05954631601893132,174.5284805846976
552,-0.057494402510610255,174.90597773501474
553,-0.05492225426245676,175.28347755373005
554,-0.05189413108714985,175.66097977464548
555,-0.04844342927641071,176.03848408440356
556,-0.044563444170010104,176.41598987260744
557,-0.0402948354725998,176.79349704535244
558,-0.03570192450567152,177.17100592373325
559,-0.030801377599080106,177.54851637979561
560,-0.025585449530313026,177.926027990627
561,-0.020155269211165172,178.303541896443
562,-0.014558644149009023,178.6810586236767
563,-0.008755863259005552,179.05857742765866
564,-0.0028267623721839226,179.43609939588396
565,0.0031181014072712157,179.8136261817183
566,0.009146955267385123,180.1911566403518
567,0.014665590427528824,180.56869984647065
568,0.019658502966692214,180.94625525622067
569,0.02416768762078389,181.32382157943354
570,0.028237295059011774,181.70139766492662
571,0.03190807659548184,182.0789825495605
572,0.0352171207253416,182.4565754321934
573,0.03818412661784516,182.83417575603983
574,0.04078412356136283,183.21178332876062
575,0.043043176910426265,183.58939758400888
576,0.0449302927326648,183.9670183161795
577,0.04637676282470237,184.34464537508654
578,0.0474284803148669,184.72227806889097
579,0.048087339597277325,185.0999159296603
580,0.048309137918270545,185.47755852590257
581,0.04810686603082443,185.85520530824942
582,0.047510718445476385,186.23285579926974
583,0.04650610085132998,186.6105095001313
584,0.04507062578950243,186.98816583571045
585,0.04326185810479733,187.36582454624664
586,0.041094877945451636,187.74348530187632
587,0.03853613280616109,188.12114748985783
588,0.03564294473766907,188.49881110070655
589,0.032461945692651865,188.87647618789194
590,0.028981280200568654,189.25414237754012
591,0.025212868787814636,189.63180950609265
592,0.021239620693817438,190.0094781912837
593,0.017076000207671284,190.3871484379059
594,0.012659705180251744,190.76481938328473
595,0.008114075947550224,191.1424923202275
596,0.003499870576916529,191.52016790934104
597,-0.0012626462195017762,191.89784509933241
598,-0.00613484325093335,192.27552429100967
599,-0.010598665314683235,192.65321188988113
600,-0.014637589396540716,193.0309075909738
601,-0.018285174176063644,193.40861055372184
602,-0.021577102008533664,193.786320023891
603,-0.02454634435279257,194.16403536987318
604,-0.027208041503571027,194.54175617113003
605,-0.0296041619912263,194.91948187534993
606,-0.031752266829207926,195.29721215881082
607,-0.03359043033296491,195.67494712801044
608,-0.03509327489714843,196.05268659381412
609,-0.036302079177446565,196.43043009252676
610,-0.037193859471398215,196.80817741447177
611,-0.03769786084582852,197.18592835929798
612,-0.037876279056571274,197.56368246978687
613,-0.03774014951632471,197.94143943499412
614,-0.03724254279073543,198.3191989000543
615,-0.03640573821810182,198.6969605354463
616,-0.03527116829259323,199.07472413008205
617,-0.03382085709614329,199.45248934784124
618,-0.03203131224225949,199.83025578183566
619,-0.029974009730821514,200.20802349141178
620,-0.027662433725958745,200.58579233788117
621,-0.02504358648971109,200.96356175513557
622,-0.022193957102469943,201.3413320470711
623,-0.01916472124403911,201.71910345600213
624,-0.015918803892959445,202.09687554963458
625,-0.01247212180363983,202.4746483194397
626,-0.00892373262113625,202.85242257270477
627,-0.005258201169717432,203.2301981035021
628,-0.001394153547637569,203.6079740232029
629,0.002528736664356696,203.98575167530518
630,0.006473226350304761,204.36353141328155
631,0.010080542288919447,204.7413168043201
632,0.013343738544704022,205.11910758008761
633,0.01629062167471982,205.49690318413226
634,0.01895010210123385,205.87470312242215
635,0.021348833577751757,206.25250698157572
636,0.023511070276171584,206.63031441746799
637,0.025453311774981984,207.00812517178736
638,0.02707423879704069,207.3859395392065
639,0.028444741735133096,207.76375697076503
640,0.029576136537661335,208.1415772418734
641,0.030401925635052948,208.51940032781542
642,0.03093064847572114,208.89722594525549
643,0.031203865600102288,209.27505380886157
644,0.031190791749651052,209.6528837223326
645,0.030847901196205382,210.03071540832747
646,0.03024282491309971,210.4085486701681
647,0.02937996596199792,210.78638331314406
648,0.028196783369309367,211.16421894813024
649,0.026754938794113576,211.54205552158965
650,0.025094577869225816,211.91989301295425
651,0.023176938744935347,212.29773107933408
652,0.02100924584551684,212.67556956554634
653,0.018669177411046144,213.05340877392007
654,0.016146923825956856,213.4312485394585
655,0.013378222321099625,213.80908828813446
656,0.01047806271369723,214.18692873881943
657,0.00748114397590432,214.56477010233746
658,0.004296732412588588,214.94261158009854
659,0.0009932769965868065,215.32045366394178
660,-0.00231580790605941,215.69829730711228
661,-0.005699696970758689,216.0761418770418
662,-0.008799669023741826,216.45399045319144
663,-0.011604384541846627,216.83184288768777
664,-0.014137183075641876,217.2096987754406
665,-0.016388171479013388,217.58755796141693
666,-0.01841456192933368,217.96541991476133
667,-0.02024057357280399,218.34328436774408
668,-0.021809188550148642,218.72115143735226
669,-0.023137188442063424,219.09902087210804
670,-0.024272020949827566,219.4768923619535
671,-0.025163739908959815,219.85476591219316
672,-0.025762991939926382,220.23264143099573
673,-0.026139866483422546,220.61051861189068
674,-0.026286283321135195,220.9883973107261
675,-0.026121536587667072,221.36627734408216
676,-0.025713882849463455,221.74415851942595
677,-0.025093353453128298,222.12204071521077
678,-0.02420667593394616,222.49992367455016
679,-0.023065198448743326,222.8778072289119
680,-0.021734167145774315,223.25569142659666
681,-0.02019160604269091,223.63357606829183
682,-0.018385384229511297,224.01146077503086
683,-0.016414032293807383,224.38934587491346
684,-0.014295441831336632,224.7672313818917
685,-0.01194742069190578,225.1451167223826
686,-0.009449672782386734,225.5230022780502
687,-0.006875336817121526,225.9008884808025
688,-0.004149049764990492,226.27877476498855
689,-0.001265193201857777,226.65666101290836
690,0.0016408791966275363,227.03454821041575
691,0.0046265938958593225,227.41243589340033
692,0.0073633936505782035,227.79032655415483
693,0.009839965771135922,228.16822008989143
694,0.012076746267765925,228.54611618802346
695,0.014075181029944685,228.92401467593098
696,0.01587564197865434,229.30191520043294
697,0.017498494656086775,229.6798175584
698,0.018907508154461326,230.05772179082746
699,0.020066802584015674,230.43562787627738
700,0.021051698150977013,230.813535448884
701,0.021835568081854193,231.19144447241985
702,0.022318803122819805,231.56935496867948
703,0.022592122471001477,231.94726663215133
704,0.022673418715248295,232.32517933132252
705,0.022489570804512273,232.70309292877664
706,0.02206971070854666,233.08100726076503
707,0.02146855173280717,233.4589222598132
708,0.020645606727504758,233.83683774200645
709,0.01956636751913896,234.21475346940244
710,0.01831805380435231,234.59266955567114
711,0.01689887904627197,234.97058590791244
712,0.01521957537189814,235.3485020523245
713,0.013380221680843228,235.72641829989723
714,0.011427773696178494,236.10433481817697
715,0.00928489460449542,236.48225113265778
716,0.0069798431843811504,236.86016731086363
717,0.004617933609658666,237.2380839462554
718,0.002138984913954383,237.61600063061385
719,-0.0005242121836341561,237.99391685045939
720,-0.0032309855617814846,238.37183354022253
721,-0.0057096110515306,238.7497525653484
722,-0.00794255172225654,239.127673882874
723,-0.009958474182776837,239.50559717211107
724,-0.01177813411395812,239.883522200043
725,-0.013390717164304814,240.26144890212632
726,-0.014795013091509256,240.63937716058408
727,-0.016054876972426288,241.0173066444452
728,-0.017132028626794416,241.3952374009555
729,-0.017946326036336502,241.77316951445798
730,-0.018591789247196396,242.15110264486157
