,src_x,src_y
105,49.997243224000385,0.12599926184221868
106,49.997190464427746,0.12719899709503887
107,49.99713720478319,0.12839872501973132
108,49.99708344506726,0.12959844554717787
109,49.997029185280475,0.1307981586082608
110,49.9969744254234,0.13199786413386283
111,49.99691916549657,0.13319756205486702
112,49.99686340550054,0.13439725230215702
113,49.99680714543587,0.13559693480661686
114,49.996750385303116,0.136796609499131
115,49.99669312510285,0.1379962763105843
116,49.99663536483565,0.13919593517186216
117,49.99657710450208,0.14039558601385044
118,49.99651834410273,0.1415952287674354
119,49.99645908363819,0.14279486336350378
120,49.99639932310907,0.14399448973294285
121,49.99633906251593,0.14519410780664027
122,49.99627830185939,0.14639371751548425
123,49.99621704114007,0.14759331879036341
124,49.99615528035857,0.14879291156216698
125,49.99609301951551,0.14999249576178447
126,49.99603025861152,0.1511920713201061
127,49.99596699764721,0.15239163816802243
128,49.99590323662323,0.1535911962364247
129,49.99583897554021,0.15479074545620441
130,49.995774214398786,0.1559902857582538
131,49.995708953199625,0.15718981707346547
132,49.99564319194336,0.15838933933273266
133,49.99557693063066,0.15958885246694898
134,49.99551016926219,0.16078835640700873
135,49.99544290783861,0.16198785108380664
136,49.995375146360594,0.16318733642823796
137,49.995306884828814,0.16438681237119862
138,49.99523812324397,0.16558627884358484
139,49.995168861606736,0.16678573577629366
140,49.99509909991781,0.16798518310022245
141,49.99502883817789,0.16918462074626925
142,49.994958076387675,0.1703840486453327
143,49.994886814547876,0.17158346672831182
144,49.994815052659206,0.17278287492610636
145,49.99474279072238,0.17398227316961665
146,49.99467002873811,0.1751816613897434
147,49.99459676670715,0.17638103951738818
148,49.99452300463022,0.17758040748345288
149,49.99444874250805,0.17877976521884012
150,49.994373980341386,0.17997911265445313
151,49.99429871813098,0.1811784497211956
152,49.99422295587759,0.1823777763499719
153,49.99414669358196,0.18357709247168702
154,49.994069931244866,0.1847763980172466
155,49.993992668867065,0.18597569291755672
156,49.99391490644934,0.1871749771035242
157,49.99383664399246,0.18837425050605652
158,49.99375788149722,0.18957351305606165
159,49.99367861896439,0.19077276468444826
160,49.99359885639477,0.19197200532212566
161,49.99351859378916,0.1931712349000037
162,49.99343783114837,0.1943704533489931
163,49.993356568473196,0.19556966060000486
164,49.99327480576446,0.19676885658395096
165,49.993192543022964,0.19796804123174386
166,49.99310978024955,0.19916721447429672
167,49.99302651744503,0.20036637624252335
168,49.99294275461025,0.2015655264673381
169,49.99285849174604,0.20276466507965624
170,49.992773728853244,0.20396379201039358
171,49.992688465932716,0.2051629071904665
172,49.992602702985295,0.20636201055079223
173,49.992516440011855,0.20756110202228853
174,49.99242967701324,0.20876018153587392
175,49.99234241399034,0.2099592490224677
176,49.99225465094402,0.2111583044129896
177,49.992166387875145,0.21235734763836042
178,49.992077624784606,0.21355637862950133
179,49.9919883616733,0.21475539731733428
180,49.99189859854211,0.21595440363278218
181,49.99180833539193,0.2171533975067682
182,49.99171757222367,0.2183523788702167
183,49.99162630903824,0.21955134765405238
184,49.991534545836544,0.22075030378920082
185,49.99144228261951,0.22194924720658848
186,49.99134951938805,0.22314817783714233
187,49.9912562561431,0.22434709561179017
188,49.99116249288559,0.22554600046146042
189,49.99106822961647,0.22674489231708245
190,49.990973466336655,0.22794377110958633
191,49.99087820304712,0.22914263676990262
192,49.9907824397488,0.23034148922896305
193,49.99068617644266,0.23154032841769984
194,49.99058941312966,0.232739154267046
195,49.99049214981077,0.23393796670793543
196,49.99039438648697,0.23513676567130265
197,49.990296123159226,0.23633555108808302
198,49.99019735982853,0.23753432288921278
199,49.990098096495856,0.2387330810056287
200,49.98999833316221,0.23993182536826868
201,49.98989806982859,0.24113055590807117
202,49.989797306495994,0.24232927255597542
203,49.989696043165424,0.2435279752429216
204,49.98959427983791,0.24472666389985062
205,49.989492016514454,0.24592533845770423
206,49.98938925319609,0.24712399884742484
207,49.98928598988383,0.2483226449999559
208,49.98918222657872,0.24952127684624165
209,49.9890779632818,0.2507198943172269
210,49.9889731999941,0.2519184973438577
211,49.98886793671669,0.2531170858570805
212,49.98876217345059,0.2543156597878429
213,49.98865591019689,0.25551421906709326
214,49.98854914695663,0.2567127636257806
215,49.988441883730886,0.25791129339485513
216,49.98833412052074,0.25910980830526764
217,49.98822585732726,0.26030830828796986
218,49.98811709415153,0.2615067932739144
219,49.98800783099463,0.2627052631940547
220,49.987898067857664,0.26390371797934514
221,49.987787804741735,0.26510215756074085
222,49.987677041647935,0.2663005818691978
223,49.98756577857737,0.2674989908356732
224,49.98745401553116,0.2686973843911247
225,49.987341752510424,0.26989576246651115
226,49.987228989516275,0.271094124992792
227,49.987115726549845,0.2722924719009279
228,49.98700196361228,0.27349080312188023
229,49.9868877007047,0.2746891185866112
230,49.986772937828256,0.27588741822608426
231,49.986657674984095,0.27708570197126325
232,49.986541912173365,0.2782839697531135
233,49.98642564939723,0.2794822215026008
234,49.98630888665685,0.2806804571506921
235,49.986191623953395,0.2818786766283553
236,49.98607386128804,0.283076879866559
237,49.98595559866196,0.2842750667962729
238,49.98583683607634,0.2854732373484678
239,49.985717573532355,0.28667139145411513
240,49.98559781103121,0.28786952904418744
241,49.98547754857411,0.2890676500496582
242,49.98535678616224,0.2902657544015018
243,49.985235523796824,0.29146384203069375
244,49.98511376147906,0.29266191286821025
245,49.98499149921018,0.29385996684502874
246,49.9848687369914,0.29505800389212733
247,49.984745474823946,0.29625602394048545
248,49.98462171270906,0.29745402692108336
249,49.98449745064796,0.29865201276490216
250,49.98437268864191,0.2998499814029242
251,49.98424742669215,0.30104793276613245
252,49.98412166479993,0.30224586678551135
253,49.98399540296651,0.30344378339204603
254,49.983868641193155,0.3046416825167226
255,49.98374137948113,0.3058395640905284
256,49.983613617831715,0.3070374280444516
257,49.98348535624618,0.3082352743094814
258,49.983356594725805,0.30943310281660813
259,49.983227333271884,0.310630913496823
260,49.98309757188571,0.3118287062811183
261,49.982967310568576,0.31302648110048736
262,49.982836549321796,0.3142242378859247
263,49.98270528814667,0.31542197656842563
264,49.9825735270445,0.31661969707898646
265,49.98244126601662,0.3178173993486049
266,49.98230850506435,0.3190150833082794
267,49.98217524418902,0.3202127488890095
268,49.98204148339195,0.3214103960217961
269,49.981907222674494,0.3226080246376407
270,49.98177246203799,0.3238056346675462
271,49.98163720148378,0.32500322604251647
272,49.98150144101321,0.3262007986935562
